,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2,-0.0,-0.0,0.0,-0.0,0.0,-0.0,1.0,-0.0,-0.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
3,-0.0,1.0,0.0,0.0,0.0,6.731558894455958e-06,1.0,-0.0,-0.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
4,-0.0,1.0,0.0,-0.0,0.0,6.731558894455958e-06,1.0,-0.0,-0.0,-0.0,1.0,0.0,-0.0,-0.0,0.9999932684411056,-0.0,-0.0,-0.0
5,-0.0,1.0,0.0,6.731558894455958e-06,0.0,-0.0,1.0,-0.0,1.0,0.0,1.0,0.0,-0.0,-0.0,0.9999932684411056,-0.0,-0.0,0.0
6,-0.0,1.0,0.0,-0.0,0.0,6.731558894455963e-06,1.0,-0.0,-0.0,1.0,1.0,0.0,-0.0,-0.0,0.9999932684411056,-0.0,-0.0,0.0
7,0.0,1.0,0.0,-0.0,0.0,1.0,1.0,-0.0,-0.0,1.0,1.0,0.0,-0.0,-0.0,0.9999932684411056,-0.0,-0.0,0.0
8,-0.0,0.9999932684411056,0.0,-0.0,0.0,-0.0,0.9999932684411056,-0.0,-0.0,-0.0,0.9999932684411056,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.9999932684411056
9,-0.0,1.0,0.0,6.731558894455958e-06,0.0,-0.0,1.0,3.3657794472362194e-06,-0.0,-0.0,1.0,0.0,-0.0,-0.0,6.705263742477464e-06,-0.0,-0.0,1.0
10,1.0,1.0,0.0,6.731558894455958e-06,0.0,0.0,1.0,-0.0,0.0,0.0,1.0,0.0,0.0,-0.0,6.7315588944087385e-06,0.0,-0.0,1.0
11,0.9999932684411056,1.0,0.0,6.731558894455958e-06,0.0,0.0,1.0,0.9999966342205527,-0.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
12,0.9999932684411056,1.0,0.0,6.731558894455958e-06,0.0,0.0,1.0,-0.0,-0.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,1.0,1.0
B,0.0,1.0,0.0,6.7315588944127924e-06,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O,0.0,1.0,0.0,6.7315588944127924e-06,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9999932684411056,0.0,0.0,0.0
Q,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9999932684411056,0.0,0.0,0.0
