,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.0,2.7709351097979108e-06,0.0,-0.0,0.0,2.7709351097979108e-06,2.770935107470924e-06,-0.0,-0.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2,-0.0,1.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
3,2.7709351074709257e-06,1.0,0.0,8.312805322412781e-06,0.0,2.7709351074709257e-06,-0.0,2.7709351074709257e-06,2.7709351074309255e-06,-0.0,1.0,0.0,0.0,-0.0,-0.0,2.770935107470928e-06,2.7709351074709257e-06,5.5418702149418515e-06
4,-0.0,1.0,0.0,-0.0,0.0,-0.0,0.9999972290648924,-0.0,-0.0,-0.0,1.0,0.0,-0.0,-0.0,0.0,2.7709351074309255e-06,2.7709351074709283e-06,5.541870214941851e-06
5,-0.0,0.9999972290648924,0.0,0.9999972290648924,0.0,-0.0,0.9999972290648926,-0.0,-0.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,2.7709351074309255e-06,2.7709351074419314e-06,2.7709351074419314e-06
6,2.7709351074305197e-06,1.0,0.0,0.9999972290648925,0.0,-0.0,0.9999972290648925,-0.0,0.9999972290648925,0.0,1.0,0.0,-0.0,-0.0,0.0,2.7709351074309255e-06,2.7709351074305197e-06,2.7709351074305197e-06
7,-0.0,1.0,0.0,-0.0,0.0,-0.0,0.9999972290648925,-0.0,-0.0,1.0,1.0,0.0,-0.0,-0.0,-0.0,2.7709351074222476e-06,2.7709351076082853e-06,2.7709351073609233e-06
8,-0.0,1.0,0.0,-0.0,0.0,0.9999972290648902,0.9999972290648925,-0.0,-0.0,1.0,1.0,0.0,0.0,-0.0,-0.0,2.7709351074309255e-06,2.770935107621448e-06,2.7709351073609237e-06
9,-0.0,1.0,0.0,0.9999972290648925,0.0,-0.0,0.9999972290648925,-0.0,-0.0,-0.0,1.0,0.0,0.0,-0.0,0.0,2.7709351074309255e-06,-0.0,1.0
10,0.9999972290648925,1.0,0.0,0.9999972290648925,0.0,0.0,0.9999972290648925,-0.0,-0.0,0.0,1.0,0.0,0.0,-0.0,-0.0,2.7710196696583385e-06,-0.0,1.0
11,5.541870214750829e-06,1.0,0.0,0.9999972290648925,0.0,-0.0,0.9999972290648925,0.9999972290648925,-0.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,2.7709351074309255e-06,-0.0,1.0
12,0.9999972290648924,1.0,0.0,0.9999972290648925,0.0,-0.0,0.9999972290648925,-0.0,-0.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,2.7709351075419478e-06,0.9999972290648924,1.0
B,0.0,1.0,0.0,0.9999972290648925,0.0,0.0,0.9999972290648925,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.770935107476724e-06,0.0,1.0
N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O,0.0,1.0,0.0,0.9999972290648925,0.0,0.0,0.9999972290648925,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q,0.0,1.0,0.0,0.0,0.0,0.0,0.9999972290648925,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.770935107476724e-06,0.0,0.0
