,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,2.710505431213761e-19,-0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0
2,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,2.168404344971009e-19,-0.0,1.0,0.0,-0.0,1.0,-0.0,-0.0,-0.0
3,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,2.168404344971009e-19,1.0,0.0,1.0,0.0,-0.0,1.0,-0.0,-0.0,-0.0
4,-0.0,-0.0,1.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,2.168404344971009e-19,1.0,2.168404344971009e-19,1.0,0.0,-3.894702519746749e-13,1.0,-0.0,-0.0,-0.0
5,-0.0,-0.0,1.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,1.0,-0.0,-0.0,-0.0
6,-0.0,-0.0,0.9999999999999999,0.0,-0.0,0.0,0.0,-0.0,-0.0,1.0,1.0,-0.0,0.9999999999992812,0.0,1.0,1.0,-0.0,-0.0,-0.0
7,0.0,0.0,0.9999999999999999,0.0,-0.0,0.0,0.0,-0.0,-0.0,1.0,1.0,-0.0,1.0,0.0,1.0,1.0,-0.0,7.629394508791263e-06,0.0
8,-0.0,-0.0,0.9999999999999784,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.9999999999999784,0.9999999999999325,-0.0,0.999999999999571,0.0,0.9999999999999343,1.0,1.0,-0.0,0.0
9,-0.0,-0.0,1.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,1.0,1.0,-0.0,1.0,0.0,0.9999999999999702,1.0,0.9999999999999998,7.629394467821237e-06,-1.6940658945086007e-21
10,-0.0,0.9999999999999998,1.0,0.0,-0.0,0.0,0.0,-0.0,0.0,1.0,1.0,-0.0,1.0,0.0,1.0,1.0,0.9999999999999701,7.629394467821236e-06,8.470329472543003e-22
11,-0.0,-0.0,1.0,0.0,-0.0,0.0,0.0,1.0,-0.0,1.0000000000002782,1.0,-0.0,0.9999999999996113,0.0,0.9999999999999705,1.0,1.0000000000001363,-0.0,-8.470329472543003e-22
12,0.0,-0.0,1.0,0.0,-0.0,0.0,0.0,-0.0,1.0,1.0,1.0,-0.0,0.9999999999996408,0.0,1.0,1.0,1.0000000000000038,-0.0,0.0
13,-0.0,-0.0,1.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,1.0,1.0,1.0,1.0,0.0,1.0000000000000038,1.0,1.0,-0.0,0.0
14,1.0000000000000038,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,-0.0,0.0
15,-0.0,0.9999923706054912,1.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,1.0,1.0,7.629394508791199e-06,1.0,0.0,1.0,1.0,1.0,0.9999923706054912,0.0
16,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,-0.0,-0.0,1.0,1.0,-0.0,1.0,0.0,1.0,1.0,1.0,0.9999923706054912,1.3706970413630775e-19
17,-0.0,-0.0,1.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,1.0,-0.0,1.0,0.0,-0.0,1.0,-0.0,-0.0,1.0
A,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-2.389199948993337e-13,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
B,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
D,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.750155989720952e-14,1.0,1.0,0.0,1.0,0.0,1.0,1.0,6.750155989720952e-14,0.0,0.0
G,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,7.629394508823495e-06,0.0
