,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,0.0
2,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,1.0,3.814697265625e-06,0.0
3,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,-0.0
4,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,1.0,-0.0,-0.0,-0.0,1.0,1.0,-0.0
5,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,1.0,-0.0,-0.0,-0.0,1.0,1.0,-0.0
6,-0.0,0.0,-0.0,1.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,1.0,-0.0,-0.0,-0.0,1.0,1.0,-0.0
7,-0.0,-0.0,-0.0,1.0,1.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,1.0,-0.0,-0.0,-0.0,1.0,1.0,-0.0
8,-0.0,-0.0,-0.0,1.0,1.0,1.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,1.0,-0.0,-0.0,-0.0,1.0,1.0,-0.0
9,1.0,-0.0,-0.0,1.0,1.0,1.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,1.0,-0.0,-0.0,-0.0,1.0,1.0,-0.0
10,1.0,3.395818060081268e-07,-0.0,1.0,1.0,1.0,1.0,-0.0,-0.0,9.538683402901143e-07,1.0,-0.0,0.0,1.0,-0.0,9.538683402901143e-07,9.538683402901143e-07,1.0,1.0,-0.0
11,1.0,3.179561131414568e-07,0.0,1.0,1.0,1.0,1.0,3.179561131414568e-07,-0.0,3.179561131414568e-07,1.0,-0.0,0.0,1.0,-0.0,1.0,-0.0,1.0,1.0,-0.0
12,1.0,3.3958180601743995e-07,-0.0,1.0,1.0,1.0,1.0,-0.0,-0.0,-0.0,1.0,-0.0,0.0,1.0,-0.0,1.0,-0.0,1.0,1.0,1.9077366803382614e-06
13,1.0,-0.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.0,-0.0,1.0,-0.0,0.0,1.0,0.0,1.0,-0.0,1.0,1.0,1.9077366803382614e-06
14,1.0,3.395818060081268e-07,-0.0,1.0,1.0,1.0,1.0,-0.0,-0.0,1.0,1.0,-0.0,0.0,1.0,-0.0,1.0,0.0,1.0,1.0,1.9077366803382614e-06
15,1.0,3.3958180492540706e-07,-0.0,1.0,1.0,1.0,1.0,0.9999996604181951,-0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.9077366803382614e-06
16,1.0,0.9999980381990887,-0.0,1.0,1.0,1.0,1.0,5.829195420803401e-07,1.9077366803382614e-06,1.0,1.0,0.9999994170804579,0.0,1.0,-0.0,1.0,-0.0,1.0,1.0,1.9077366803382614e-06
17,1.0,-0.0,-0.0,1.0,1.0,1.0,1.0,3.709487997359335e-07,0.9999980922633197,0.9999997880292577,1.0,0.9999994170804579,0.0,1.0,-0.0,0.9999997880292577,9.538683401691307e-07,1.0,0.9999997880292577,1.9077366803382614e-06
18,1.0,-0.0,1.0,1.0,1.0,1.0,1.0,-0.0,-0.0,7.418975978884915e-07,1.0,0.0,0.0,1.0,1.0,1.0,7.418975978884915e-07,1.0,1.0,1.9077366803382614e-06
