,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2,-0.0,9.03050010103712e-06,0.0,-0.0,0.0,-0.0,1.0,-0.0,-0.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
3,4.51525005051856e-06,1.0,0.0,4.51525005051856e-06,0.0,0.0,0.999990969499899,-0.0,-0.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
4,7.900194114228816e-06,1.0,0.0,4.51525005051856e-06,0.0,-0.0,1.0,7.900194114228816e-06,-0.0,-0.0,1.0,0.0,0.0,4.51525005051856e-06,-0.0,-0.0,7.900194114228816e-06,3.3849440637102573e-06
5,-0.0,1.0,0.0,-0.0,0.0,-0.0,1.0,-0.0,-0.0,-0.0,1.0,0.0,-0.0,-0.0,1.0,0.0,3.3849440637102573e-06,-0.0
6,9.03050010103712e-06,1.0,0.0,4.51525005051856e-06,0.0,-0.0,1.0,9.03050010103712e-06,-0.0,-0.0,1.0,0.0,0.0,4.51525005051856e-06,1.0,0.0,9.030500100926098e-06,4.515250050481242e-06
7,-0.0,1.0,0.0,-0.0,0.0,-0.0,1.0,-0.0,0.9999954847499495,-0.0,1.0,0.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0
8,-0.0,1.0,0.0,-0.0,0.0,-0.0,1.0,-0.0,-0.0,1.0,1.0,0.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0
9,-0.0,1.0,0.0,-0.0,0.0,1.0,1.0,-0.0,4.51525005051856e-06,1.0,1.0,0.0,0.0,4.515250050481242e-06,1.0,-0.0,-0.0,-0.0
10,1.0,1.0,0.0,-0.0,0.0,-0.0,1.0,-0.0,-0.0,-0.0,1.0,0.0,-0.0,-0.0,9.03050010103712e-06,-0.0,-0.0,0.9999954847499495
11,-0.0,1.0,0.0,0.0,0.0,-0.0,1.0,1.0,-0.0,-0.0,1.0,0.0,-0.0,-0.0,9.03050010103712e-06,-0.0,-0.0,0.9999954847499495
12,0.9999966150559363,1.0,0.0,-0.0,0.0,-0.0,1.0,-0.0,-0.0,-0.0,1.0,0.0,-0.0,-0.0,9.03050010103712e-06,-0.0,1.0,0.9999954847499495
B,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999954847499495
N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O,0.0,1.0,0.0,4.51525005051856e-06,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.51525005051856e-06,4.51525005051856e-06,0.0,0.0,0.0
Q,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
