,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2,-0.0,-0.0,0.0,-0.0,0.0,-0.0,1.0,0.0,-0.0,0.0,1.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0
3,-0.0,1.0,0.0,-0.0,0.0,-0.0,1.0,0.0,-0.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
4,0.0,1.0,0.0,-0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,1.0,0.0,-0.0,0.0,1.0,-0.0,-0.0,-0.0,0.0,0.0
5,-0.0,1.0,0.0,-0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0,1.0,0.0,-0.0,-0.0,0.9999912806919643,0.0,-0.0,8.719308035723857e-06,0.0,0.0
6,-0.0,1.0,0.0,-0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0,0.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,0.0,0.0
7,1.8521776979172892e-06,1.0,0.0,-0.0,0.0,0.0,1.0,-0.0,0.9999944434669062,-0.0,1.0,0.0,-0.0,-0.0,0.999994443466906,-0.0,5.5565330937806e-06,5.556533093780594e-06,0.0,0.0
8,-0.0,0.999994443466906,0.0,-0.0,0.0,5.556533093872499e-06,1.0,-0.0,-0.0,0.9999944434669062,1.0,0.0,-0.0,-0.0,0.999994443466906,-0.0,-0.0,5.556533093780593e-06,0.0,0.0
9,-0.0,0.9999944434669062,0.0,-0.0,0.0,0.999994443466906,0.9999944434669062,-0.0,-0.0,0.9999944434669062,1.0,0.0,-0.0,-0.0,0.999994443466906,-0.0,0.0,5.556533093780593e-06,0.0,0.0
10,-0.0,1.0,0.0,-0.0,0.0,0.0,1.0,-0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,0.0,0.0
11,0.9999981478223019,1.0,0.0,-0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,0.0,0.0
12,0.9999981478223019,1.0,0.0,-0.0,0.0,0.0,1.0,-0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,0.0,0.0,1.0,1.0,0.0,0.0
B,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
