,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,1.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0
2,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,0.0,-0.0,1.0,-0.0,-0.0,-0.0
3,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,1.0,0.0,-0.0,0.0,0.0,1.0,0.0,7.629394531246721e-06,-0.0
4,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,1.0,-0.0,1.0,0.0,0.0,1.0,-0.0,7.629394531248361e-06,-0.0
5,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,1.0,-0.0,1.0,0.0,-0.0,1.0,-0.0,-0.0,-0.0
6,-0.0,-0.0,1.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,1.0,-0.0,1.0,0.0,1.0,1.0,-0.0,-0.0,0.0
7,1.0,0.0,1.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,1.0,-0.0,1.0,0.0,1.0,1.0,-0.0,-0.0,-0.0
8,1.0,-0.0,1.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,1.0,-0.0,1.0,0.0,1.0,1.0,0.0,7.629394531142256e-06,-0.0
9,-0.0,-0.0,1.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,-0.0,7.629394531197767e-06,-0.0
10,-0.0,-0.0,1.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.9999918449895615,1.0,0.0,1.0,0.0,0.9999918449895615,1.0,-0.0,-0.0,8.155010438494845e-06
11,0.0,-0.0,1.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,1.0,1.0,-0.0,1.0,0.0,1.0,1.0,1.0,8.155010438494845e-06,-0.0
12,-0.0,7.629394531142256e-06,1.0,0.0,-0.0,0.0,0.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.0,1.0,1.0,1.0,-0.0,-0.0
13,-0.0,-0.0,1.0,0.0,-0.0,0.0,0.0,-0.0,0.9999944275183957,0.9999944275183956,1.0,-0.0,1.0,0.0,0.9999944275183957,1.0,0.9999944275183956,-0.0,5.572481604333238e-06
14,-0.0,-0.0,1.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,1.0,1.0,0.9999972137591978,1.0,0.0,1.0,1.0,1.0,5.572481604333238e-06,-0.0
15,-0.0,-0.0,1.0,0.0,-0.0,0.0,0.0,1.0,-0.0,1.0,1.0,0.9999972137591975,1.0,0.0,1.0,1.0,1.0,-0.0,0.0
16,7.629394531143895e-06,0.9999923706054689,0.9999923706054686,0.0,1.0,0.0,0.0,-0.0,-0.0,0.9999923706054689,1.0,-0.0,0.9999923706054686,0.0,0.9999923706054686,1.0,0.9999923706054689,1.0,-0.0
17,-0.0,-0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,1.0,0.0,0.0,1.0,0.0,-0.0,1.0
A,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
B,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
D,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
G,0.0,0.0,1.0,0.0,7.629394531138978e-06,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,7.629394531138978e-06,0.0
