,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,0.0,3.752373376131324e-06,-0.0,-0.0,-0.0,-0.0,-0.0
2,3.752373376131324e-06,7.504746752264146e-06,0.0,-0.0,0.0,-0.0,1.0,-0.0,-0.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
3,3.752373376131324e-06,1.0,0.0,-0.0,0.0,-0.0,1.0,3.752373376131324e-06,-0.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
4,3.752373376131324e-06,1.0,0.0,-0.0,0.0,-0.0,1.0,3.752373376131324e-06,-0.0,-0.0,1.0,0.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0
5,3.752373376131324e-06,1.0,0.0,-0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0,0.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0
6,-0.0,1.0,0.0,-0.0,0.0,-0.0,1.0,-0.0,0.0,1.0,1.0,0.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0
7,7.50474675237367e-06,1.0,0.0,-0.0,0.0,-0.0,1.0,7.5047467522865755e-06,0.0,1.0,1.0,0.0,3.7523733761432877e-06,-0.0,1.0,-0.0,7.504746752320842e-06,3.752373376160422e-06
8,7.50474675237367e-06,1.0,0.0,-0.0,0.0,1.0,1.0,0.0,3.752373376131324e-06,0.9999962476266239,1.0,0.0,3.7523733761432877e-06,-0.0,1.0,-0.0,-0.0,3.752373376160422e-06
9,-0.0,0.9999962476266238,0.0,-0.0,0.0,-0.0,0.9999962476266238,-0.0,-0.0,3.7523733761661915e-06,1.0,0.0,-0.0,-0.0,7.504746752484356e-06,-0.0,-0.0,0.9999962476266238
10,1.0,1.0,0.0,-0.0,0.0,7.504746752320843e-06,1.0,-0.0,-0.0,7.504746752320843e-06,1.0,0.0,3.7523733764643907e-06,-0.0,7.504746752320843e-06,-0.0,-0.0,0.9999962476266239
11,1.0,1.0,0.0,-0.0,0.0,-0.0,1.0,1.0,-0.0,7.504746752262648e-06,1.0,0.0,3.7523733761604215e-06,-0.0,7.504746752359121e-06,-0.0,-0.0,0.9999962476266239
12,1.0,1.0,0.0,-0.0,0.0,-0.0,1.0,-0.0,-0.0,7.50474675237367e-06,1.0,0.0,3.752373376131324e-06,-0.0,7.504746752151625e-06,-0.0,0.9999962476266239,0.9999962476266239
B,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.752373376131324e-06,0.0,0.0,0.0,0.0,0.9999962476266239
N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.752373376131324e-06,0.0,0.0,0.0,0.0,0.0
O,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
