,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,4.826600391330682e-06,-0.0,-0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
3,0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
4,5.718712565104167e-06,0.0,0.0,1.0,0.0,-0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0
5,5.718712565104167e-06,-0.0,-0.0,1.0,0.0,-0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,1.907348632131304e-06
6,5.718712565104167e-06,2.104298987900933e-06,-0.0,1.0,0.0,-0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.0,2.104656130758076e-06,0.0,2.104656130758076e-06,2.104656130758076e-06,2.104656130758076e-06
7,-0.0,-0.0,0.0,1.0,0.0,-0.0,0.0,0.9999942793493466,1.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.9999942793471074
8,5.7220458984375e-06,0.0,-0.0,1.0,0.0,-0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.9999961852881829
9,5.7220458984375e-06,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.9999980926368157
10,4.8316003913306815e-06,0.999996059006406,0.0,1.0,0.0,0.0,0.0,0.9999991095544929,0.9999991095544929,0.0,1.0,0.0,0.0,0.0,-0.0,2.033791689720229e-06,0.0,-0.0,0.0,0.9999960588451163
11,5.7220458984375e-06,7.629219910931754e-06,0.0,1.0,0.0,-0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,7.629219910931754e-06,0.0,1.0
12,5.72174286813447e-06,0.0,0.9999980928052498,1.0,0.0,-0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.9999961853027344
13,5.7220458984375e-06,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.0,-0.0,0.0,7.6293363235890865e-06,0.0,1.0
14,5.7217333984375e-06,0.0,0.9999980959847006,1.0,0.0,-0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,1.0
15,5.718712565104167e-06,0.0,0.9999980959847006,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,1.0
