,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
2,0.0,1.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
3,-0.0,1.0,0.0,-0.0,0.0,-0.0,1.0,0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0
4,0.0,1.0,0.0,1.0,0.0,0.0,1.0,-0.0,0.0,-0.0,1.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0
5,-0.0,1.0,0.0,1.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0
6,-0.0,1.0,0.0,-0.0,0.0,-0.0,1.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0
7,-0.0,1.0,0.0,6.697440057416089e-07,0.0,0.9999993277893614,1.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0
8,1.013460143094835e-06,1.0,0.0,7.067136620027444e-06,0.0,0.9999936092573439,1.0,-0.0,-0.0,0.9999929361967134,1.0,0.0,0.0,0.0,-0.0,0.0,1.1816976315201918e-06,7.067136620027444e-06
9,3.190649105837364e-06,1.0,0.0,1.0,0.0,0.0,1.0,1.996681891417604e-06,0.0,-0.0,1.0,0.0,0.0,0.0,-0.0,0.0,1.1746265637083263e-06,1.0
10,1.0,1.0,0.0,1.0,0.0,4.997954728665261e-07,1.0,2.345566070099121e-06,0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.5143864185961176e-06,1.0
11,0.9999998317348423,1.0,0.0,1.0,0.0,6.686510450126078e-07,1.0,8.413257880650686e-07,0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
12,0.9999998317348423,1.0,0.0,1.0,0.0,6.680606305310488e-07,1.0,1.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
B,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
