,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.0,-6.14528435693984e-07,1.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0
2,-0.0,-0.0,1.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,1.0,-0.0,-0.0,-0.0
3,-0.0,-0.0,1.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,0.0,-0.0,1.0,-0.0,-0.0,-0.0
4,-0.0,-0.0,1.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,1.0,-0.0,1.0,0.0,-0.0,1.0,-0.0,-0.0,-0.0
5,-0.0,-0.0,1.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,1.0,-0.0,1.0,0.0,1.0,1.0,-0.0,-0.0,-0.0
6,-0.0,-0.0,1.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,4.455331157162631e-06,1.0,4.6089632654844337e-07,1.0,0.0,1.0,1.0,4.455331157162631e-06,5.377123810233698e-06,0.0
7,1.2290568709245412e-06,7.681605443890072e-07,1.0,0.0,-0.0,0.0,0.0,-0.0,1.2290568709245412e-06,1.2290568709245412e-06,1.0,0.0,1.0,0.0,1.0,1.0,0.999990263447888,-0.0,-0.0
8,-0.0,-0.0,1.0,0.0,9.217926530968867e-07,0.0,0.0,4.6089632654844337e-07,1.2290568709245412e-06,-0.0,1.0,-0.0,1.0,0.0,1.0,1.0,1.0,9.217926530968867e-07,9.217926530710675e-07
9,-0.0,-0.0,1.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,1.0,1.0,-0.0,1.0,0.0,1.0,1.0,1.0,-0.0,9.217926530710675e-07
10,-0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.9999995391036735,-0.0,1.0,1.0,-0.0,1.0,0.0,1.0,1.0,1.0,9.217926530710675e-07,4.608963265808435e-07
11,-0.0,7.681605443890072e-07,1.0,0.0,-0.0,0.0,0.0,-0.0,0.9999987709431291,1.0,1.0,-0.0,1.0,0.0,1.0,1.0,0.9999990782073469,-0.0,9.217926530710675e-07
12,0.9999987709431291,-0.0,1.0,0.0,-0.0,0.0,0.0,-0.0,1.0,0.9999987709431291,1.0,-0.0,1.0,0.0,1.0,1.0,1.0,-0.0,9.217926530710675e-07
13,-0.0,-0.0,1.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,1.0,1.0,-0.0,1.0,0.0,1.0,1.0,1.0,1.0,9.217926530710675e-07
14,-0.0,-0.0,1.0,0.0,1.0,0.0,0.0,-0.0,-0.0,0.9999990782073469,1.0,-0.0,1.0,0.0,1.0,1.0,1.0,1.0,9.217926530710675e-07
15,-0.0,0.9999990782073469,1.0,0.0,1.0,0.0,0.0,-0.0,-0.0,0.9999990782073469,1.0,-0.0,1.0,0.0,1.0,1.0,1.0,1.0,9.217926530710675e-07
16,-0.0,0.0,1.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.9999995391036735,1.0,0.9999995391036735,1.0,0.0,1.0,1.0,1.0,0.9999995391036735,-0.0
17,-0.0,-0.0,1.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,1.0,-0.0,1.0,0.0,-0.0,1.0,-0.0,-0.0,1.0
A,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.6089632654844337e-07,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
B,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
D,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
G,0.0,0.0,1.0,0.0,0.9999990782073469,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.9999990782073469,0.0
