,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2,9.37857558191979e-06,1.0,0.0,-0.0,0.0,-0.0,9.37857558191979e-06,-0.0,-0.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
3,9.37857558191979e-06,0.9999906214244181,0.0,-0.0,0.0,-0.0,1.0,-0.0,-0.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
4,9.37857558191979e-06,1.0,0.0,0.0,0.0,0.0,1.0,9.378575581697746e-06,-0.0,-0.0,1.0,0.0,-0.0,9.378575581973499e-06,-0.0,9.378575581867803e-06,9.378575581973499e-06,-0.0,0.0,0.0
5,-0.0,1.0,0.0,-0.0,0.0,-0.0,1.0,0.0,-0.0,-0.0,1.0,0.0,-0.0,-0.0,0.9999906214244181,-0.0,-0.0,-0.0,0.0,0.0
6,0.0,1.0,0.0,-0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0,0.0,-0.0,9.37857558191979e-06,1.0,9.37857558191979e-06,-0.0,-0.0,0.0,0.0
7,-0.0,1.0,0.0,-0.0,0.0,-0.0,1.0,-0.0,-0.0,1.0,1.0,0.0,-0.0,-0.0,1.0,9.37857558191979e-06,-0.0,-0.0,0.0,0.0
8,-0.0,1.0,0.0,-0.0,0.0,1.0,1.0,0.0,-0.0,1.0,1.0,0.0,-0.0,9.378575581973499e-06,1.0,9.37857558191979e-06,-0.0,-0.0,0.0,0.0
9,-0.0,1.0,0.0,-0.0,0.0,1.0,1.0,-0.0,-0.0,1.0,1.0,0.0,-0.0,-0.0,1.0,9.37857558191979e-06,-0.0,8.215555505123348e-06,0.0,0.0
10,-0.0,1.0,0.0,-0.0,0.0,-0.0,1.0,-0.0,0.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.9999906214244181,0.0,0.0
11,0.9999906214244181,1.0,0.0,-0.0,0.0,-0.0,1.0,0.9999906214244179,0.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.9999906214244181,0.0,0.0
12,0.9999906214244181,1.0,0.0,-0.0,0.0,-0.0,1.0,-0.0,-0.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,9.37857558191979e-06,1.0,0.9999906214244181,0.0,0.0
B,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.37857558191979e-06,0.0,0.9999906214244181,0.0,0.0
N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.37857558191979e-06,9.37857558191979e-06,0.0,0.0,0.0,0.0,0.0
Q,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,9.37857558191979e-06,0.0,0.0,0.0,0.0
