,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,-0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0
2,-0.0,-0.0,-0.0,-0.0,0.0,1.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0
3,1.0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0
4,1.0,-0.0,-0.0,-0.0,1.0,1.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0
5,1.0,-0.0,-0.0,-0.0,1.0,1.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,-0.0
6,1.0,-0.0,-0.0,-0.0,1.0,1.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,1.0,-0.0,-0.0,-0.0,1.0,1.0,-0.0
7,1.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,1.0,-0.0,-0.0,-0.0,1.0,1.0,-0.0
8,1.0,-0.0,-0.0,1.0,1.0,1.0,1.0,-0.0,-0.0,5.8077168866231655e-06,1.0,5.8077168866231655e-06,0.0,1.0,-0.0,5.8077168879373735e-06,-0.0,1.0,1.0,-0.0
9,1.0,-0.0,-0.0,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0,1.0,-0.0,0.0,1.0,-0.0,-0.0,-0.0,1.0,1.0,2.2986889309190506e-06
10,1.0,-0.0,-0.0,1.0,1.0,1.0,1.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,1.0,-0.0,-0.0,-0.0,1.0,1.0,4.206037563731551e-06
11,1.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.0,-0.0,-0.0,1.0,-0.0,0.0,1.0,-0.0,-0.0,-0.0,1.0,1.0,6.113386196544051e-06
12,1.0,-0.0,-0.0,1.0,1.0,1.0,1.0,-0.0,-0.0,-0.0,1.0,-0.0,0.0,1.0,-0.0,-0.0,-0.0,1.0,1.0,8.020734829356551e-06
13,1.0,-0.0,1.0,1.0,1.0,1.0,1.0,-0.0,-0.0,-0.0,1.0,-0.0,0.0,1.0,-0.0,1.0,-0.0,1.0,1.0,-0.0
14,1.0,0.0,-0.0,1.0,1.0,1.0,1.0,-0.0,-0.0,1.0,1.0,0.0,0.0,1.0,-0.0,1.0,-0.0,1.0,1.0,-0.0
15,1.0,-0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.0,1.0,1.0,-0.0,0.0,1.0,-0.0,1.0,-0.0,1.0,1.0,-0.0
16,1.0,1.0,0.0,1.0,1.0,1.0,1.0,-0.0,-0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,-0.0,1.0,1.0,-0.0
17,1.0,-0.0,0.0,1.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,1.0,0.0,1.0,-0.0,1.0,-0.0,1.0,1.0,-0.0
18,1.0,-0.0,1.0,1.0,1.0,1.0,1.0,-0.0,-0.0,-0.0,1.0,-0.0,0.0,1.0,1.0,1.0,-0.0,1.0,1.0,-0.0
19,1.0,-0.0,0.0,1.0,1.0,1.0,1.0,-0.0,-0.0,1.0,1.0,-0.0,0.0,1.0,-0.0,1.0,1.0,1.0,1.0,-0.0
20,1.0,-0.0,-0.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.0,1.0,0.0,0.0,1.0,-0.0,0.9999919792651707,-0.0,1.0,1.0,1.0
A,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.0,1.0,0.0,0.0,1.0,0.0,8.020734829305987e-06,-0.0,1.0,1.0,0.0
B,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
C,1.0,0.0,0.0,-0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
D,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.0,0.9999919792651707,0.0,1.0,1.0,0.0
E,1.0,-0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,-0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
F,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
J,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
L,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
