,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,9.533537783443402e-07,0.0,-0.0,0.0,0.0,9.550204450110069e-07,0.0,9.583537783443401e-07,-0.0,1.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0
2,0.0,9.578537782686947e-06,0.0,-0.0,0.0,-0.0,0.9999913778929187,0.0,9.519650126943407e-07,0.0,1.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0
3,0.0,1.0,0.0,-0.0,0.0,0.0,0.9999961695299624,0.0,9.583537783443401e-07,0.0,1.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0
4,-0.0,1.0,0.0,-0.0,0.0,0.0,0.9999990466462216,-0.0,0.9999961699182204,0.0,1.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0
5,-0.0,1.0,0.0,-0.0,0.0,-0.0,1.0,-0.0,-0.0,-0.0,1.0,0.0,-0.0,0.0,-0.0,1.0,0.0,-0.0
6,0.0,1.0,0.0,-0.0,0.0,3.832581779674832e-06,1.0,-0.0,-0.0,1.0,1.0,0.0,-0.0,0.0,-0.0,1.0,0.0,-0.0
7,0.0,1.0,0.0,-0.0,0.0,0.9999961699182205,1.0,-0.0,0.0,1.0,1.0,0.0,-0.0,0.0,-0.0,1.0,0.0,-0.0
8,-0.0,1.0,0.0,-0.0,0.0,-0.0,1.0,0.0,9.604092102078855e-07,0.0,1.0,0.0,-0.0,0.0,-0.0,1.0,0.0,0.999992368729673
9,-0.0,1.0,0.0,-0.0,0.0,-0.0,1.0,0.0,-0.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,1.0,-0.0,1.0
10,1.0,1.0,0.0,-0.0,0.0,-0.0,1.0,0.0,-0.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,1.0,-0.0,1.0
11,1.0,1.0,0.0,-0.0,0.0,-0.0,1.0,1.0,-0.0,-0.0,1.0,0.0,-0.0,0.0,0.0,1.0,0.0,1.0
12,1.0,1.0,0.0,-0.0,0.0,0.0,1.0,-0.0,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,1.0,1.0,1.0
B,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
