,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2,-0.0,-0.0,0.0,-0.0,0.0,-0.0,1.0,-0.0,-0.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
3,2.140392633576127e-06,0.9999978596073664,0.0,-0.0,0.0,-0.0,1.0,-0.0,-0.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
4,6.421177900728381e-06,1.0,0.0,-0.0,0.0,-0.0,1.0,4.280785267249425e-06,-0.0,-0.0,1.0,0.0,0.0,2.1403926336247128e-06,-0.0,-0.0,6.421177900874137e-06,4.280785267249424e-06
5,-0.0,1.0,0.0,-0.0,0.0,0.0,1.0,5.136942320518635e-06,-0.0,-0.0,1.0,0.0,-0.0,-0.0,0.9999948630576795,-0.0,-0.0,4.280785267249424e-06
6,0.0,1.0,0.0,-0.0,0.0,-0.0,1.0,-0.0,1.0,5.136942320516091e-06,1.0,0.0,-0.0,2.140392633576127e-06,1.0,-0.0,4.280785267249424e-06,2.140392633624712e-06
7,0.0,1.0,0.0,-0.0,0.0,-0.0,1.0,-0.0,-0.0,1.0,1.0,0.0,-0.0,-0.0,1.0,-0.0,4.280785267249424e-06,2.140392633624712e-06
8,0.0,1.0,0.0,-0.0,0.0,0.9999948630576795,1.0,-0.0,-0.0,1.0,1.0,0.0,-0.0,-0.0,0.9999948630576795,-0.0,5.136942320522332e-06,2.996549686827576e-06
9,-0.0,1.0,0.0,-0.0,0.0,-0.0,1.0,-0.0,-0.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.9999978596073664
10,1.0,1.0,0.0,-0.0,0.0,-0.0,1.0,-0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.9999978596073664
11,-0.0,1.0,0.0,-0.0,0.0,-0.0,1.0,1.0,0.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.9999978596073664
12,0.9999948630576795,1.0,0.0,-0.0,0.0,5.136942320516091e-06,1.0,-0.0,5.136942320516091e-06,5.136942320522332e-06,1.0,0.0,-0.0,-0.0,4.280785267263276e-06,-0.0,1.0,0.9999978596073664
B,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999978596073664
N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.140392633576127e-06,2.140392633576127e-06,0.0,0.0,0.0
Q,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
