,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,1.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0
2,-0.0,1.0,0.0,-0.0,0.0,-0.0,5.092868456301366e-06,-0.0,-0.0,5.092868456578845e-06,1.0,0.0,-0.0,-0.0,5.092868456301366e-06,-0.0,-0.0,-0.0,0.0,0.0
3,5.092868456301366e-06,1.0,0.0,-0.0,0.0,-0.0,5.092868456301366e-06,-0.0,5.0928684562912e-06,0.0,1.0,0.0,-0.0,-0.0,5.0928684565723155e-06,0.0,5.092868456301366e-06,5.092868456301366e-06,0.0,0.0
4,-0.0,1.0,0.0,-0.0,0.0,-0.0,1.0,-0.0,-0.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5.092868456301366e-06,0.0,0.0
5,-0.0,1.0,0.0,0.0,0.0,-0.0,1.0,-0.0,-0.0,-0.0,1.0,0.0,-0.0,-0.0,0.9999949071315437,-0.0,-0.0,5.092868456301366e-06,0.0,0.0
6,-0.0,1.0,0.0,-0.0,0.0,0.0,1.0,-0.0,0.9999949071315437,-0.0,1.0,0.0,-0.0,-0.0,0.9999949071315437,-0.0,0.0,5.092868456301366e-06,0.0,0.0
7,-0.0,1.0,0.0,-0.0,0.0,5.014946378167906e-06,1.0,-0.0,-0.0,0.9999949071315437,1.0,0.0,-0.0,-0.0,0.9999949071315437,0.0,-0.0,5.092868456301366e-06,0.0,0.0
8,-0.0,1.0,0.0,-0.0,0.0,0.9999949071315437,1.0,-0.0,-0.0,0.9999949071315437,1.0,0.0,-0.0,-0.0,0.9999949071315437,-0.0,0.0,5.092868456301366e-06,0.0,0.0
9,-0.0,1.0,0.0,-0.0,0.0,-0.0,1.0,-0.0,-0.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,0.0,0.0
10,1.0,1.0,0.0,-0.0,0.0,-0.0,1.0,-0.0,-0.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,0.0,0.0
11,1.0,1.0,0.0,-0.0,0.0,-0.0,1.0,1.0,-0.0,-0.0,1.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,0.0,0.0
12,1.0,1.0,0.0,-0.0,0.0,-0.0,1.0,-0.0,-0.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0
B,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O,0.0,1.0,0.0,7.792207812329366e-08,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Q,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
