,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.0,0.0,-0.0,-0.0,-0.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0
2,-0.0,0.0,-0.0,-0.0,-0.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0
3,-0.0,0.0,-0.0,-0.0,-0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0
4,-0.0,0.0,-0.0,-0.0,-0.0,0.0,1.0,0.0,-0.0,-0.0,1.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0
5,-0.0,0.0,-0.0,-0.0,-0.0,0.0,1.0,0.0,-0.0,1.0,1.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0
6,-0.0,0.0,-0.0,3.814348051631015e-06,3.814348051631015e-06,0.0,1.0,0.0,0.0,1.0,1.0,-0.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,3.814348051631015e-06
7,-0.0,0.0,-0.0,-0.0,-0.0,0.0,1.0,0.0,-0.0,-0.0,1.0,-0.0,1.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0
8,-0.0,0.0,-0.0,-0.0,-0.0,0.0,1.0,0.0,-0.0,-0.0,1.0,-0.0,-0.0,1.0,-0.0,1.0,-0.0,-0.0,-0.0
9,-0.0,0.0,-0.0,-0.0,-0.0,0.0,1.0,0.0,-0.0,-0.0,1.0,-0.0,-0.0,1.0,0.0,1.0,3.8143480516339423e-06,0.0,2.8611102527165144e-06
10,-0.0,0.0,-0.0,9.538101195778212e-07,-0.0,0.0,1.0,0.0,-0.0,0.0,1.0,-0.0,0.0,1.0,-0.0,1.0,3.8143480516310154e-06,-0.0,6.6757784103674055e-06
11,-0.0,0.0,-0.0,-0.0,-0.0,0.0,1.0,0.0,-0.0,-0.0,2.8611102527165144e-06,-0.0,-0.0,5.631180947771134e-06,-0.0,2.8611102527165144e-06,0.9999942780317093,-0.0,-0.0
12,-0.0,0.0,-0.0,0.9999942780317093,-0.0,0.0,1.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.9999961856519484,-0.0,-0.0
13,-0.0,0.0,-0.0,-0.0,0.9999961856519484,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.9999961856519484,-0.0,-0.0
14,-0.0,0.0,-0.0,9.538101196637783e-07,-0.0,0.0,1.0,0.0,-0.0,-0.0,1.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,1.0,-0.0
15,-0.0,0.0,-0.0,1.0,-0.0,0.0,1.0,0.0,-0.0,3.8143480516339423e-06,6.6757784103674055e-06,-0.0,-0.0,6.6757784104032325e-06,-0.0,6.6757784104032325e-06,0.9999961856519484,-0.0,1.0
A,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
B,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999961856519484,0.0,0.0
C,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999961856519484,0.0,0.0
D,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
E,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
F,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
G,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
H,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
