,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.0,0.0,0.0,-0.0,1.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,0.0
2,-0.0,0.0,0.0,-0.0,1.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,1.0,1.0,0.0
3,-0.0,-0.0,-0.0,1.0,1.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,1.0,1.0,-0.0
4,-0.0,0.0,-0.0,1.0,1.0,-0.0,1.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,1.0,1.0,-0.0
5,0.0,-0.0,-0.0,1.0,1.0,-0.0,1.0,-0.0,0.0,0.0,-0.0,0.0,0.0,1.0,-0.0,0.0,-0.0,1.0,1.0,-0.0
6,-0.0,-0.0,-0.0,1.0,1.0,1.0,1.0,-0.0,0.0,-0.0,0.0,0.0,0.0,1.0,-0.0,0.0,-0.0,1.0,1.0,-0.0
7,1.0,-0.0,-0.0,1.0,1.0,1.0,1.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,-0.0,0.0,-0.0,1.0,1.0,0.0
8,1.0,-0.0,-0.0,1.0,1.0,1.0,1.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,1.0,-0.0,-0.0,-0.0,1.0,1.0,-0.0
9,1.0,-0.0,-0.0,1.0,1.0,1.0,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.0,1.0,-0.0,1.0,-0.0,1.0,1.0,-0.0
10,1.0,1.910124807554927e-06,0.9999942696255765,1.0,1.0,1.0,1.0,-0.0,1.910124807554927e-06,1.910124807554927e-06,1.0,-0.0,0.0,1.0,-0.0,1.0,-0.0,1.0,1.0,-0.0
11,1.0,-0.0,0.9999980898751917,1.0,1.0,1.0,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.0,1.0,-0.0,1.0,-0.0,1.0,1.0,1.910124807554927e-06
12,1.0,-0.0,0.9999943954996029,1.0,1.0,1.0,1.0,-0.0,-0.0,5.604500396900354e-06,1.0,5.604500396900354e-06,0.0,1.0,-0.0,1.0,-0.0,1.0,1.0,3.790135901622096e-06
13,1.0,-0.0,1.0,1.0,1.0,1.0,1.0,-0.0,0.0,1.910124808324199e-06,1.0,-0.0,0.0,1.0,3.790135901622096e-06,1.0,-0.0,1.0,1.0,5.604500396900354e-06
14,1.0,-0.0,-0.0,1.0,1.0,1.0,1.0,-0.0,-0.0,1.0,1.0,-0.0,0.0,1.0,-0.0,1.0,9.394636299228993e-06,1.0,1.0,-0.0
15,1.0,0.0,-0.0,1.0,1.0,1.0,1.0,0.9999943298530042,5.670146995878326e-06,1.0,1.0,5.670146995878326e-06,0.0,1.0,-0.0,1.0,-0.0,1.0,1.0,-0.0
16,1.0,0.999994299739291,-0.0,1.0,1.0,1.0,1.0,4.730141448538662e-06,-0.0,1.0,1.0,0.9999952698585514,0.0,1.0,-0.0,1.0,-0.0,1.0,1.0,3.7901359016220958e-06
17,1.0,-0.0,-0.0,1.0,1.0,1.0,1.0,9.400055473603771e-07,0.9999962098640982,0.9999981199889066,1.0,0.9999952698585509,0.0,1.0,-0.0,1.0,-0.0,1.0,1.0,3.7901359016220958e-06
18,1.0,-0.0,1.0,1.0,1.0,1.0,1.0,-0.0,-0.0,1.9101248083241954e-06,1.0,0.0,0.0,1.0,0.9999962098640984,1.0,-0.0,1.0,1.0,3.7901359016220958e-06
19,1.0,3.790135901379616e-06,-0.0,1.0,1.0,1.0,1.0,-0.0,-0.0,1.0,1.0,-0.0,0.0,1.0,-0.0,1.0,0.9999962098640984,1.0,1.0,3.7901359016220958e-06
20,1.0,-0.0,1.8143644953896894e-06,1.0,1.0,1.0,1.0,0.0,0.0,3.7901359016220958e-06,1.0,0.0,0.0,1.0,-0.0,1.0,-0.0,1.0,1.0,1.0
A,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,-0.0,1.0,1.0,0.0
B,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
C,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
D,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.0,0.0,1.0,1.0,0.0
E,1.0,-0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,-0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
F,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
J,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
L,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
