,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2,0.0,1.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4,0.0,1.0,0.0,0.0,0.0,-0.0,1.0,0.0,1.0,-0.0,1.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5,0.0,1.0,0.0,0.0,0.0,2.5521759293387417e-06,1.0,0.0,-0.0,0.0,1.0,0.0,0.0,0.0,-0.0,1.0,0.0,0.0
6,-0.0,1.0,0.0,0.0,0.0,-0.0,1.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0.0,-0.0,1.0,-0.0,-0.0
7,7.65887067328593e-06,1.0,0.0,0.0,0.0,-0.0,1.0,-0.0,-0.0,0.99999234446266,1.0,0.0,0.0,0.0,-0.0,1.0,-0.0,7.659240538505515e-06
8,2.5497516869144987e-06,1.0,0.0,0.0,0.0,0.9999974502483131,1.0,-0.0,-0.0,0.9999948988299594,1.0,0.0,0.0,0.0,-0.0,1.0,0.0,2.5464183535432893e-06
9,-0.0,1.0,0.0,0.0,0.0,-0.0,1.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0
10,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
11,-0.0,1.0,0.0,0.0,0.0,-0.0,1.0,1.0,-0.0,0.0,1.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0
12,1.0,1.0,0.0,0.0,0.0,-0.0,1.0,-0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
B,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9999974484465095,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
