,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,1.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0
2,-0.0,1.0,0.0,-0.0,0.0,-0.0,1.0,-0.0,-0.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
3,7.390928374513122e-06,1.0,0.0,3.695464187256561e-06,0.0,-0.0,1.0,7.390928374513122e-06,-0.0,-0.0,1.0,0.0,-0.0,3.695464187256561e-06,-0.0,-0.0,7.390928374513124e-06,3.695464187256561e-06
4,-0.0,1.0,0.0,-0.0,0.0,-0.0,1.0,-0.0,-0.0,0.0,1.0,0.0,-0.0,-0.0,1.0,-0.0,-0.0,3.695464187256561e-06
5,-0.0,1.0,0.0,3.695464187214448e-06,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0,0.0,-0.0,3.695464187214448e-06,1.0,-0.0,-0.0,-0.0
6,-0.0,1.0,0.0,-0.0,0.0,-0.0,1.0,-0.0,-0.0,1.0,1.0,0.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0
7,-0.0,1.0,0.0,-0.0,0.0,0.0,1.0,0.0,-0.0,1.0,1.0,0.0,-0.0,3.815458510025849e-06,1.0,-0.0,7.390928374317873e-06,3.695464187214448e-06
8,-0.0,1.0,0.0,0.0,0.0,1.0,1.0,-0.0,-0.0,1.0,1.0,0.0,-0.0,-0.0,1.0,-0.0,-0.0,3.695464187214448e-06
9,-0.0,1.0,0.0,-0.0,0.0,-0.0,1.0,-0.0,-0.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.9999963044794244
10,0.9999926090716257,1.0,0.0,-0.0,0.0,-0.0,1.0,-0.0,-0.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.9999963045358128
11,-0.0,1.0,0.0,3.695464187214448e-06,0.0,-0.0,1.0,0.9999926090716255,-0.0,0.0,1.0,0.0,-0.0,-0.0,7.390928374317873e-06,-0.0,-0.0,0.9999963045358128
12,0.9999926090716257,1.0,0.0,-0.0,0.0,-0.0,1.0,-0.0,-0.0,7.390928374317873e-06,1.0,0.0,-0.0,-0.0,7.390928374317873e-06,-0.0,1.0,0.9999963045358128
B,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999963045358128
N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O,0.0,1.0,0.0,3.695464187214448e-06,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.695464187214448e-06,3.695464187214448e-06,0.0,0.0,0.0
Q,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
