,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2,-0.0,-0.0,0.0,-0.0,0.0,-0.0,1.0,-0.0,-0.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
3,0.0,1.0,0.0,-0.0,0.0,-0.0,1.0,-0.0,-0.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
4,4.5580316098137175e-06,1.0,0.0,-0.0,0.0,-0.0,1.0,-0.0,-0.0,-0.0,1.0,0.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0
5,-0.0,1.0,0.0,4.5580316098137175e-06,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0,0.0,-0.0,4.5580316098137175e-06,1.0,-0.0,-0.0,-0.0
6,8.119623249203123e-06,1.0,0.0,4.5580316098137175e-06,0.0,-0.0,1.0,8.119623249203123e-06,1.0,-0.0,1.0,0.0,0.0,4.5580316098137175e-06,1.0,-0.0,8.119623249104467e-06,3.5615916393093506e-06
7,4.5580316098137175e-06,1.0,0.0,4.5580316098137175e-06,0.0,-0.0,1.0,4.5580316098137175e-06,-0.0,1.0,1.0,0.0,-0.0,-0.0,1.0,0.0,3.5615916393093506e-06,-0.0
8,-0.0,1.0,0.0,-0.0,0.0,1.0,1.0,-0.0,-0.0,1.0,1.0,0.0,-0.0,-0.0,1.0,-0.0,-0.0,1.780795819647948e-06
9,9.116063219608832e-06,1.0,0.0,4.5580316098137175e-06,0.0,1.0,1.0,9.116063219608832e-06,0.0,1.0,1.0,0.0,0.0,4.5580316098137175e-06,1.0,0.0,9.11606321959023e-06,4.558031609795115e-06
10,-0.0,1.0,0.0,-0.0,0.0,0.0,1.0,-0.0,0.0,-0.0,1.0,0.0,-0.0,-0.0,9.116063219738457e-06,0.0,-0.0,0.9999954419683902
11,0.9999918803767508,1.0,0.0,-0.0,0.0,0.0,1.0,0.9999918803767508,0.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.9999954419683902
12,0.9999918803767508,1.0,0.0,4.5580316098137175e-06,0.0,-0.0,1.0,-0.0,0.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,0.0,0.9999918803767509,0.9999954419683902
B,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999954419683902
N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O,0.0,1.0,0.0,4.5580316098137175e-06,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.5580316098137175e-06,1.0,0.0,0.0,0.0
Q,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
