,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,1.0,0.0
2,0.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,0.0
3,1.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0
4,1.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,-0.0
5,1.0,-0.0,-0.0,1.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,-0.0
6,1.0,-0.0,-0.0,1.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,1.9073486328125e-06
7,1.0,-0.0,-0.0,1.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,1.0,-0.0,-0.0,-0.0,1.0,1.0,-0.0
8,1.0,-0.0,-0.0,1.0,1.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,1.0,-0.0,0.0,-0.0,1.0,1.0,-0.0
9,1.0,-0.0,0.0,1.0,1.0,1.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,1.0,-0.0,-0.0,-0.0,1.0,1.0,1.9073486328125e-06
10,1.0,-0.0,-0.0,1.0,1.0,1.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,1.0,-0.0,-0.0,-0.0,1.0,1.0,3.8146972656249975e-06
11,1.0,-0.0,0.0,1.0,1.0,1.0,1.0,-0.0,-0.0,-0.0,1.0,-0.0,0.0,1.0,-0.0,0.0,-0.0,1.0,1.0,3.8146972656249975e-06
12,1.0,0.0,-0.0,1.0,1.0,1.0,1.0,0.0,-0.0,0.0,1.0,-0.0,0.0,1.0,-0.0,0.9999961853027343,-0.0,1.0,1.0,3.8146972656249975e-06
13,1.0,-0.0,0.9999966621398926,1.0,1.0,1.0,1.0,-0.0,-0.0,-0.0,1.0,-0.0,0.0,1.0,-0.0,0.9999966621398926,-0.0,1.0,1.0,3.3378601073996345e-06
14,1.0,-0.0,-0.0,1.0,1.0,1.0,1.0,-0.0,-0.0,1.0,1.0,-0.0,0.0,1.0,-0.0,1.0,-0.0,1.0,1.0,-0.0
15,1.0,-0.0,-0.0,1.0,1.0,1.0,1.0,1.0,-0.0,1.0,1.0,-0.0,0.0,1.0,0.0,1.0,-0.0,1.0,1.0,-0.0
16,1.0,1.0,-0.0,1.0,1.0,1.0,1.0,-0.0,-0.0,1.0,1.0,1.0,0.0,1.0,-0.0,1.0,-0.0,1.0,1.0,-0.0
17,1.0,-0.0,-0.0,1.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,1.0,0.0,1.0,-0.0,1.0,-0.0,1.0,1.0,-0.0
18,1.0,-0.0,1.0,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0,1.0,-0.0,0.0,1.0,1.0,1.0,-0.0,1.0,1.0,-0.0
19,1.0,-0.0,-0.0,1.0,1.0,1.0,1.0,-0.0,-0.0,1.0,1.0,-0.0,0.0,1.0,-0.0,1.0,1.0,1.0,1.0,0.0
20,1.0,-0.0,-0.0,1.0,0.9999980926513672,1.0,0.9999980926513672,0.0,0.0,-0.0,0.9999961853027344,0.0,0.0,0.9999980926513672,-0.0,0.9999961853027344,-0.0,1.0,1.0,1.0
A,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,-0.0,1.0,1.0,0.0
B,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
C,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
D,0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0.0
E,1.0,-0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.0,1.0,-0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
F,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
J,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
L,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
