,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2,-0.0,-0.0,0.0,-0.0,0.0,-0.0,1.0,-0.0,-0.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
3,-0.0,1.0,0.0,3.104189917353395e-06,0.0,-0.0,1.0,-0.0,-0.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
4,-0.0,1.0,0.0,-0.0,0.0,-0.0,1.0,-0.0,-0.0,-0.0,1.0,0.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0
5,7.39092837465094e-06,1.0,0.0,3.69546418732547e-06,0.0,-0.0,1.0,7.39092837465094e-06,-0.0,-0.0,1.0,0.0,-0.0,3.69546418732547e-06,1.0,0.0,7.390928374444213e-06,3.69546418732547e-06
6,-0.0,1.0,0.0,-0.0,0.0,-0.0,1.0,-0.0,0.9999963045358127,-0.0,1.0,0.0,-0.0,-0.0,0.9999926090716256,-0.0,7.390928374513123e-06,3.695464187256561e-06
7,-0.0,1.0,0.0,-0.0,0.0,-0.0,1.0,-0.0,3.69546418732547e-06,1.0,1.0,0.0,-0.0,-0.0,1.0,0.0,7.39092837465094e-06,3.69546418732547e-06
8,-0.0,1.0,0.0,0.0,0.0,1.0,1.0,-0.0,-0.0,0.9999926090716253,1.0,0.0,-0.0,-0.0,1.0,-0.0,-0.0,3.6954641873254697e-06
9,-0.0,0.9999926091217478,0.0,-0.0,0.0,-0.0,1.0,-0.0,-0.0,-0.0,1.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.9999963045859351
10,0.9999926090716253,1.0,0.0,-0.0,0.0,-0.0,1.0,-0.0,-0.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.9999963045358127
11,-0.0,0.9999926090716253,0.0,-0.0,0.0,-0.0,1.0,0.9999926090716253,-0.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.9999963045358127
12,1.0,1.0,0.0,-0.0,0.0,-0.0,1.0,-0.0,-0.0,-0.0,1.0,0.0,-0.0,-0.0,7.39092837465094e-06,-0.0,1.0,0.9999963045358127
B,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999963045358127
N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O,0.0,1.0,0.0,3.69546418732547e-06,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.69546418732547e-06,3.69546418732547e-06,0.0,0.0,0.0
Q,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
