,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0
2,-0.0,-0.0,0.0,-0.0,0.0,-0.0,1.0,-0.0,0.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
3,-0.0,1.0,0.0,-0.0,0.0,-0.0,1.0,-0.0,-0.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
4,-0.0,1.0,0.0,-0.0,0.0,3.8108594254235613e-06,1.0,3.810859422314937e-06,-0.0,3.8108594254235613e-06,1.0,0.0,-0.0,-0.0,1.0,3.810859422759026e-06,-0.0,-0.0
5,-0.0,1.0,0.0,3.8108594250904944e-06,0.0,-0.0,1.0,3.8108594276440073e-06,1.0,3.8108594227042967e-06,1.0,0.0,-0.0,-0.0,1.0,3.810859422274309e-06,-0.0,-0.0
6,-0.0,1.0,0.0,-0.0,0.0,-0.0,1.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.810859422274309e-06,-0.0,-0.0
7,0.0,1.0,0.0,3.8108594250904944e-06,0.0,-0.0,1.0,0.0,3.8108594227042967e-06,1.0,1.0,0.0,0.0,0.0,1.0,3.810859422274309e-06,7.621718849958944e-06,3.810859424979472e-06
8,-0.0,1.0,0.0,3.810859422314937e-06,0.0,0.9999961891405776,1.0,-0.0,3.810859422314937e-06,1.0,1.0,0.0,0.0,0.0,1.0,3.810859422274309e-06,3.810859422314937e-06,3.8108594249794725e-06
9,-0.0,0.9999912554823157,0.0,-0.0,0.0,-0.0,0.9999912554823157,-0.0,-0.0,8.744517684387526e-06,1.0,0.0,-0.0,-0.0,8.744517684299403e-06,-0.0,-0.0,0.9999950663417407
10,0.9999923782811501,0.9999923782811501,0.0,3.20112191704937e-06,0.0,-0.0,1.0,-0.0,-0.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.999996189140575
11,0.9999923782811501,1.0,0.0,-0.0,0.0,-0.0,1.0,-0.0,-0.0,3.8108594276440073e-06,1.0,0.0,-0.0,-0.0,7.621718849958944e-06,-0.0,0.9999961891405776,0.999996189140575
12,0.9999923782811501,1.0,0.0,-0.0,0.0,-0.0,1.0,0.99999237828115,-0.0,7.621718849958944e-06,1.0,0.0,-0.0,-0.0,7.621718849958944e-06,3.810859422314937e-06,1.0,0.999996189140575
B,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.8108594223595915e-06,0.0,0.999996189140575
N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O,0.0,1.0,0.0,3.810859425135149e-06,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.8108594252461714e-06,0.0,0.0,0.0
Q,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.8108594223595915e-06,0.0,0.0
