,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2,0.0,1.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
3,-0.0,1.0,0.0,-0.0,0.0,-0.0,1.0,-0.0,-0.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
4,-0.0,1.0,0.0,-0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0,1.0,0.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0
5,-0.0,1.0,0.0,-0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0,0.0,-0.0,3.8146972656215306e-06,1.0,-0.0,-0.0,-0.0
6,0.0,1.0,0.0,-0.0,0.0,0.0,1.0,0.0,1.0,-0.0,1.0,0.0,-0.0,3.8146972656215306e-06,1.0,-0.0,7.629394531256932e-06,3.8146972656215306e-06
7,-0.0,1.0,0.0,-0.0,0.0,-0.0,1.0,0.0,-0.0,1.0,1.0,0.0,-0.0,-0.0,1.0,-0.0,7.629394531249988e-06,3.814697265624994e-06
8,-0.0,1.0,0.0,-0.0,0.0,0.9999923706054688,1.0,-0.0,7.629394531243061e-06,0.9999923706054688,1.0,0.0,-0.0,-0.0,1.0,-0.0,7.629394531249987e-06,3.814697265624995e-06
9,-0.0,1.0,0.0,-0.0,0.0,-0.0,0.9999923706054688,-0.0,-0.0,0.0,1.0,0.0,-0.0,-0.0,7.629394531277786e-06,-0.0,-0.0,0.9999961853027344
10,0.9999923706054688,1.0,0.0,-0.0,0.0,-0.0,1.0,-0.0,-0.0,-0.0,1.0,0.0,-0.0,-0.0,7.629394531277786e-06,-0.0,-0.0,0.9999961853027344
11,0.9999923706054688,1.0,0.0,-0.0,0.0,0.0,1.0,1.0,-0.0,0.0,1.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.9999961853027344
12,0.9999923706054688,1.0,0.0,-0.0,0.0,7.62939453131525e-06,1.0,-0.0,7.629394531243061e-06,7.629394531243061e-06,1.0,0.0,-0.0,-0.0,7.629394531243061e-06,-0.0,1.0,0.9999961853027344
B,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999961853027344
N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.814697265625e-06,3.814697265625e-06,0.0,0.0,0.0
Q,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
