,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.0,-0.0,0.0,-0.0,1.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,1.0,-0.0,0.0
2,1.0,-0.0,0.0,0.9999987240927023,1.0,1.0,1.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,1.0,-0.0,0.0
3,1.0,-0.0,-0.0,1.0,1.0,1.0,1.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,1.0,-0.0,0.0,-0.0,1.0,1.0,-0.0
4,1.0,-0.0,-0.0,1.0,1.0,1.0,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.0,1.0,-0.0,0.0,-0.0,1.0,1.0,-0.0
5,1.0,-0.0,-0.0,1.0,1.0,1.0,1.0,-0.0,0.0,-0.0,1.0,0.0,0.0,1.0,-0.0,1.0,-0.0,1.0,1.0,-0.0
6,1.0,0.0,0.9999965025584829,1.0,1.0,1.0,1.0,-0.0,-0.0,3.497441518800468e-06,1.0,-0.0,0.0,1.0,-0.0,1.0,-0.0,1.0,1.0,-0.0
7,1.0,-0.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.0,6.9948830359825516e-06,1.0,-0.0,0.0,1.0,-0.0,1.0,-0.0,1.0,1.0,1.9039064792189082e-06
8,1.0,-0.0,0.9999949143689006,1.0,1.0,1.0,1.0,-0.0,-0.0,5.08563109939071e-06,1.0,-0.0,0.0,1.0,-0.0,1.0,-0.0,1.0,1.0,3.8131584161618334e-06
9,1.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.0,-0.0,6.9948830359825516e-06,1.0,-0.0,0.0,1.0,-0.0,1.0,-0.0,1.0,1.0,5.718603744843908e-06
10,1.0,-0.0,0.999993005116964,1.0,1.0,1.0,1.0,0.0,-0.0,-0.0,1.0,-0.0,0.0,1.0,-0.0,1.0,-0.0,1.0,1.0,7.632836684843617e-06
11,1.0,-0.0,7.632836684843617e-06,1.0,1.0,1.0,1.0,5.2235502660630955e-06,-0.0,1.0,1.0,-0.0,0.0,1.0,7.632836684843617e-06,1.0,-0.0,1.0,1.0,-0.0
12,1.0,-0.0,-0.0,1.0,1.0,1.0,1.0,-0.0,-0.0,0.9999972984563508,1.0,-0.0,0.0,1.0,-0.0,1.0,-0.0,1.0,1.0,3.977450947063405e-06
13,1.0,-0.0,-0.0,1.0,1.0,1.0,1.0,-0.0,4.585596617201482e-06,0.9999954144033828,1.0,5.861503914543077e-06,0.0,1.0,-0.0,1.0,-0.0,1.0,1.0,5.8615039148368145e-06
14,1.0,-0.0,-0.0,1.0,1.0,1.0,1.0,0.9999941384960851,-0.0,1.0,1.0,-0.0,0.0,1.0,-0.0,1.0,5.8615039148368145e-06,1.0,1.0,-0.0
15,1.0,1.0,-0.0,1.0,1.0,1.0,1.0,-0.0,-0.0,1.0,1.0,1.0,0.0,1.0,-0.0,1.0,5.8615039148368145e-06,1.0,1.0,0.0
