,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.0,-0.0,1.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,1.0,-0.0,1.0,0.0,-0.0,1.0,-0.0,-0.0,0.0
2,-0.0,0.0,1.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,1.0,-0.0,1.0,0.0,-0.0,1.0,-0.0,-0.0,3.939365289464562e-06
3,-0.0,-0.0,1.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,1.0,1.0,-0.0,1.0,0.0,1.969682644732281e-06,1.0,1.9696826447322804e-06,-0.0,-0.0
4,-0.0,0.0,1.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.9999955611071953,1.0,-0.0,1.0,0.0,-0.0,1.0,-0.0,-0.0,4.4388928046128475e-06
5,4.4388928046128475e-06,-0.0,1.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.999991738961735,1.0,-0.0,1.0,0.0,-0.0,1.0,0.0,-0.0,8.261038265057944e-06
6,-0.0,-0.0,1.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,1.0,1.0,-0.0,1.0,0.0,1.0,1.0,0.0,-0.0,-0.0
7,0.9999955611071953,-0.0,1.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,1.0,1.0,-0.0,1.0,0.0,1.0,1.0,-0.0,0.0,0.0
8,-0.0,-0.0,1.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,1.0,1.0,-0.0,1.0,0.0,1.0,1.0,1.0,-0.0,-0.0
9,-0.0,-0.0,1.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,1.0,1.0,7.512019231484491e-06,1.0,0.0,1.0,1.0,1.0,7.512019230758055e-06,0.0
10,-0.0,0.9999924879807689,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.512019231091121e-06,1.0,0.0,1.0,1.0,1.0,7.512019230758055e-06,0.0
11,0.0,7.512019230770939e-06,1.0,0.0,0.0,0.0,0.0,0.9999924879807692,-0.0,0.9999980303173552,1.0,-0.0,1.0,0.0,1.0,1.0,0.9999980303173552,7.512019230758055e-06,0.0
12,-0.0,-0.0,1.0,0.0,-0.0,0.0,0.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.0,1.0,1.0,0.9999962439903852,7.512019230758055e-06,0.0
13,-0.0,-0.0,1.0,0.0,-0.0,0.0,0.0,7.512019230770939e-06,-0.0,1.0,1.0,0.9999924879807692,1.0,0.0,1.0,1.0,1.0,7.512019230758055e-06,0.0
14,-0.0,0.999995316290877,1.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.999995316290877,1.0,-0.0,1.0,0.0,0.999995316290877,1.0,0.9999953162908771,0.999995316290877,0.0
15,-0.0,1.0,1.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
16,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-0.0,-0.0,1.0,1.0,-0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
17,-0.0,-0.0,1.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,1.0,-0.0,1.0,0.0,-0.0,1.0,-0.0,-0.0,1.0
A,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
B,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
D,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
G,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
