,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2,-0.0,1.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
3,-0.0,1.0,0.0,-0.0,0.0,-0.0,1.0,-0.0,0.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
4,3.810946562876616e-06,1.0,0.0,0.0,0.0,-0.0,1.0,3.810946562876616e-06,-0.0,-0.0,1.0,0.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0
5,-0.0,1.0,0.0,3.810946562876616e-06,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0,0.0,-0.0,3.810946562876616e-06,1.0,-0.0,-0.0,0.0
6,7.621893125753232e-06,1.0,0.0,3.810946562876616e-06,0.0,-0.0,1.0,7.621893125731629e-06,1.0,-0.0,1.0,0.0,-0.0,3.810946562876616e-06,1.0,-0.0,7.621893125919317e-06,3.8109465628550128e-06
7,-0.0,1.0,0.0,-0.0,0.0,-0.0,1.0,-0.0,-0.0,1.0,1.0,0.0,-0.0,-0.0,1.0,-0.0,7.621893125876112e-06,3.8109465628766155e-06
8,0.0,1.0,0.0,0.0,0.0,1.0,1.0,-0.0,0.0,1.0,1.0,0.0,-0.0,-0.0,1.0,-0.0,7.621893125876111e-06,3.810946562876616e-06
9,-0.0,1.0,0.0,-0.0,0.0,-0.0,1.0,-0.0,-0.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,7.621893125738181e-06,0.9999961890534371
10,0.999992376714069,1.0,0.0,3.810946562876616e-06,0.0,0.0,1.0,-0.0,-0.0,-0.0,1.0,0.0,-0.0,-0.0,0.0,-0.0,7.6218931256422096e-06,0.9999961890534371
11,3.810946562876616e-06,1.0,0.0,3.2011951127675076e-06,0.0,-0.0,1.0,0.9999961890534371,3.810946562876616e-06,3.810946562876616e-06,1.0,0.0,-0.0,-0.0,3.810946562876616e-06,-0.0,-0.0,0.9999961890534371
12,1.0,1.0,0.0,-0.0,0.0,-0.0,1.0,0.0,7.6218931256422096e-06,7.621893125864254e-06,1.0,0.0,-0.0,-0.0,7.621893125864254e-06,-0.0,1.0,0.9999961890534371
B,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999961890534371
N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O,0.0,1.0,0.0,3.810946562876616e-06,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.810946562876616e-06,7.621893125753232e-06,0.0,0.0,0.0
Q,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
