,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2,-0.0,-0.0,0.0,-0.0,0.0,-0.0,1.0,-0.0,-0.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
3,-0.0,1.0,0.0,0.0,0.0,-0.0,1.0,9.37866354044914e-06,-0.0,-0.0,1.0,0.0,-0.0,9.378663540444018e-06,-0.0,9.37866354044914e-06,9.37866354044914e-06,-0.0,0.0,0.0
4,-0.0,1.0,0.0,-0.0,0.0,-0.0,1.0,-0.0,-0.0,0.0,1.0,0.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,0.0,0.0
5,-0.0,1.0,0.0,-0.0,0.0,0.0,1.0,-0.0,1.0,0.0,1.0,0.0,-0.0,9.37866354044914e-06,1.0,-0.0,-0.0,-0.0,0.0,0.0
6,0.0,1.0,0.0,-0.0,0.0,-0.0,1.0,-0.0,-0.0,1.0,1.0,0.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,0.0,0.0
7,9.37866354044914e-06,1.0,0.0,0.0,0.0,-0.0,1.0,9.37866354044914e-06,-0.0,1.0,1.0,0.0,-0.0,9.378663540444018e-06,1.0,9.378663540421321e-06,9.378663540444018e-06,-0.0,0.0,0.0
8,-0.0,1.0,0.0,-0.0,0.0,1.0,1.0,-0.0,-0.0,1.0,1.0,0.0,-0.0,-0.0,1.0,9.37866354044914e-06,9.37866354044914e-06,-0.0,0.0,0.0
9,9.37866354044914e-06,1.0,0.0,-0.0,0.0,-0.0,1.0,-0.0,-0.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.9999906213364596,0.0,0.0
10,1.0,1.0,0.0,-0.0,0.0,-0.0,1.0,-0.0,0.0,9.378663540671182e-06,1.0,0.0,-0.0,-0.0,9.378663540782204e-06,9.378663540449137e-06,-0.0,0.9999906213364596,0.0,0.0
11,-0.0,1.0,0.0,-0.0,0.0,0.0,1.0,0.9999906213364596,-0.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.9999906213364596,0.0,0.0
12,0.9999906213364596,1.0,0.0,-0.0,0.0,9.37866354044914e-06,1.0,-0.0,-0.0,9.37866354044914e-06,1.0,0.0,-0.0,-0.0,9.37866354044914e-06,9.37866354044914e-06,1.0,0.9999906213364596,0.0,0.0
B,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.37866354044914e-06,0.0,0.9999906213364596,0.0,0.0
N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.37866354044914e-06,1.0,0.0,0.0,0.0,0.0,0.0
Q,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,9.37866354044914e-06,0.0,0.0,0.0,0.0
