,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,-0.0,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5,0.0,1.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6,-0.0,1.0,0.0,-0.0,0.0,-0.0,1.0,-0.0,4.381541418896705e-06,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.0,0.0
7,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,4.383208085563372e-06,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.0
8,-0.0,1.0,0.0,-0.0,0.0,6.872515951395559e-06,1.0,-0.0,0.0,6.867515951395559e-06,1.0,0.0,0.0,0.0,6.867515951395559e-06,0.0,-0.0,0.9999914831936442
9,0.9999912322792591,1.0,0.0,0.0,0.0,-0.0,1.0,8.763201035292169e-06,-0.0,8.768155523536193e-06,1.0,0.0,0.0,0.0,8.768155523536193e-06,0.0,0.0,0.999991231844503
10,1.0,1.0,0.0,0.0,0.0,-0.0,1.0,-0.0,-0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,-0.0,1.0
11,0.0,1.0,0.0,-0.0,0.0,-0.0,1.0,1.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0
12,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
B,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Q,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
