,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2,1.44373118766265e-06,5.084548828359683e-06,0.0,-0.0,0.0,-0.0,5.084548828359683e-06,-0.0,-0.0,-0.0,1.0,0.0,-0.0,-0.0,0.0,0.0,5.084548828359683e-06,5.084548828359683e-06
3,-0.0,-0.0,0.0,-0.0,0.0,-0.0,1.0,-0.0,-0.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
4,-0.0,1.0,0.0,-0.0,0.0,-0.0,1.0,-0.0,-0.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5.084548828359683e-06
5,-0.0,1.0,0.0,-0.0,0.0,4.7393608666793204e-06,1.0,0.0,4.7393608666793204e-06,4.7393608666793204e-06,1.0,0.0,-0.0,-0.0,0.9999908664662284,-0.0,-0.0,-0.0
6,1.0985432260663642e-06,1.0,0.0,-0.0,0.0,-0.0,1.0,-0.0,-0.0,-0.0,1.0,0.0,-0.0,-0.0,0.9999952606391334,0.0,4.7393608666793204e-06,4.7393608666793204e-06
7,1.09854322597498e-06,1.0,0.0,-0.0,0.0,-0.0,1.0,-0.0,0.9999952606391334,-0.0,1.0,0.0,-0.0,-0.0,0.9999952606391334,0.0,4.739360866679321e-06,4.7393608666793204e-06
8,-0.0,1.0,0.0,-0.0,0.0,-0.0,1.0,-0.0,-0.0,0.9999952606391334,1.0,0.0,-0.0,-0.0,0.9999952606391334,-0.0,-0.0,4.7393608666793204e-06
9,-0.0,1.0,0.0,-0.0,0.0,0.9999952606391334,1.0,-0.0,-0.0,0.9999952606391334,1.0,0.0,-0.0,-0.0,0.9999952606391334,-0.0,-0.0,4.7393608666793204e-06
10,0.9999963591823593,1.0,0.0,-0.0,0.0,-0.0,1.0,-0.0,-0.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
11,-0.0,1.0,0.0,0.0,0.0,-0.0,1.0,1.0,-0.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0
12,1.0,1.0,0.0,-0.0,0.0,-0.0,1.0,-0.0,-0.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,1.0,1.0
B,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
