,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
3,-0.0,1.0,0.0,-0.0,0.0,-0.0,1.0,-0.0,-0.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
4,6.023406959381827e-06,1.0,0.0,1.5058517399842347e-06,0.0,0.0,1.0,6.023406959381827e-06,0.0,-0.0,1.0,0.0,-0.0,1.5058517399842347e-06,-0.0,-0.0,6.023406959575649e-06,4.517555219508145e-06
5,3.0117034800794917e-06,1.0,0.0,1.5058517399842347e-06,0.0,4.51755521937239e-06,1.0,3.0117034800794917e-06,-0.0,-0.0,1.0,0.0,-0.0,1.5058517399842347e-06,1.0,-0.0,3.0117034795208896e-06,1.5058517399872563e-06
6,0.0,1.0,0.0,1.5058517399842347e-06,0.0,-0.0,1.0,0.0,1.0,-0.0,1.0,0.0,-0.0,1.5058517399842347e-06,1.0,-0.0,3.011703479388155e-06,1.5058517399842347e-06
7,-0.0,1.0,0.0,-0.0,0.0,-0.0,1.0,-0.0,-0.0,1.0,1.0,0.0,-0.0,-0.0,1.0,-0.0,3.011703479388155e-06,1.5058517399842347e-06
8,-0.0,1.0,0.0,1.5058517399842347e-06,0.0,1.0,1.0,3.0117034796783124e-06,-0.0,0.9999954824447806,1.0,0.0,-0.0,1.5058517399842347e-06,1.0,-0.0,3.0117034796783124e-06,1.5058517396940774e-06
9,-0.0,1.0,0.0,1.5058517399842347e-06,0.0,-0.0,1.0,9.144256630116598e-06,-0.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.9999908557433695
10,1.5058517396622802e-06,1.0,0.0,-0.0,0.0,-0.0,1.0,-0.0,-0.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.99999849414826
11,0.99999698829652,0.99999849414826,0.0,-0.0,0.0,0.0,0.9999969882965201,0.9999938674468499,-0.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.99999849414826
12,0.9999969882965203,1.0,0.0,-0.0,0.0,3.0117034796783124e-06,1.0,-0.0,-0.0,-0.0,1.0,0.0,-0.0,-0.0,3.0117034796783124e-06,-0.0,1.0,0.99999849414826
B,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99999849414826
N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O,0.0,1.0,0.0,1.5058517399690885e-06,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.5058517399690885e-06,1.5058517399690885e-06,0.0,0.0,0.0
Q,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
