,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0
2,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,1.0,0.0,-0.0,1.0,-0.0,0.0,-0.0,-0.0
3,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,1.0,0.0,0.0,1.0,0.0,-0.0,1.0,-0.0,0.0,-0.0,-0.0
4,1.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,1.0,0.0,0.0,1.0,0.0,-0.0,1.0,-0.0,0.0,-0.0,0.0
5,3.8159147641206064e-06,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.9999987259604429,0.0,0.0,1.0,0.0,-0.0,1.0,-0.0,0.0,-0.0,3.815934166600229e-06
6,5.08624361835371e-06,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,1.0,0.0,0.0,1.0,0.0,-0.0,1.0,-0.0,0.0,1.2715463527287107e-06,5.086263020833333e-06
7,5.08624361835371e-06,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,1.0,0.0,0.0,1.0,0.0,-0.0,1.0,-0.0,0.0,5.08624361835371e-06,5.086263020833333e-06
8,1.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,1.0,0.0,0.0,1.0,0.0,-0.0,1.0,-0.0,0.0,5.086263020833333e-06,5.086263020833333e-06
9,1.0,0.9999949137369791,0.0,0.0,0.0,0.0,-0.0,0.0,3.818387354344509e-06,1.0,0.0,0.0,1.0,0.0,-0.0,1.0,-0.0,0.0,1.2678756664148098e-06,5.086263020833333e-06
10,1.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-0.0,1.0,-0.0,0.0,-0.0,-0.0
11,1.0,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,-0.0,0.0,-0.0,0.0
12,1.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,1.0,0.0,0.0,1.0,0.0,-0.0,1.0,1.0,0.0,-0.0,-0.0
13,1.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,1.0,0.0,0.0,1.0,0.0,-0.0,1.0,-0.0,0.0,-0.0,1.0
14,1.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,1.0,0.0,0.0,1.0,0.0,-0.0,1.0,0.0,0.0,-0.0,1.0
15,1.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,1.0,0.0,0.0,1.0,0.0,-0.0,1.0,-0.0,0.0,1.0,1.0
A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
B,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
D,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
G,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
